Subregion,Subregion_ID,date,HSIR,HSIR_24,Fr.Sal6.mn,Fr.Temp22.mn,Fr.Temp24.mn,Pr.Turb12.mn,Sal.mn,Temp.mn,MaxSpd.mn,week_end,week_start,alt,WYT,Sub2
Confluence,6,7/15/2012,0.186950304,0.758452071,0.998449876,0.29958763,0.996186595,0.708768931,1.813618959,22.22805703,0.553966491,28,27,Alt2v1wTUCP,BN,Confl
Confluence,6,7/29/2012,0.256044177,0.748963847,0.999912422,0.396584814,0.998921288,0.656016918,1.564543641,21.99783472,0.519251145,30,29,Alt2v1wTUCP,BN,Confl
Confluence,6,8/12/2012,0.223458679,0.72649106,0.999977104,0.350052176,0.996242145,0.632462976,1.658771633,22.1308469,0.540522182,32,31,Alt2v1wTUCP,BN,Confl
Confluence,6,8/26/2012,0.367901701,0.686862745,0.994049285,0.569155605,0.998053429,0.549282946,2.625383883,21.86845589,0.518787087,34,33,Alt2v1wTUCP,BN,Confl
Confluence,6,9/9/2012,0.555543118,0.649571492,0.984894334,0.862320683,1,0.510155598,3.071353381,21.28025532,0.524752905,36,35,Alt2v1wTUCP,BN,Confl
Confluence,6,9/23/2012,0.566865532,0.566984547,0.912910503,0.999758238,1,0.474811905,3.805759905,19.825063,0.521303433,38,37,Alt2v1wTUCP,BN,Confl
Confluence,6,10/7/2012,0.444520596,0.444823241,0.708866982,0.998803775,1,0.45450932,4.961028408,19.91028974,0.506922768,40,39,Alt2v1wTUCP,BN,Confl
Confluence,6,10/21/2012,0.387493353,0.387493353,0.664810405,1,1,0.412863585,5.132349597,19.23326044,0.546402654,42,41,Alt2v1wTUCP,BN,Confl
Confluence,6,11/4/2012,0.397394187,0.397394187,0.642327983,1,1,0.439826419,5.237141595,18.10873676,0.50073295,44,43,Alt2v1wTUCP,BN,Confl
Confluence,6,11/18/2012,0.477944023,0.477944023,0.733709836,1,1,0.564552409,4.691172711,16.3754709,0.5651069,46,45,Alt2v1wTUCP,BN,Confl
East Delta,2,7/15/2012,0.05017498,0.274138936,1,0.160659461,0.640785647,0.000399465,0.053657228,23.66036374,0.261805468,28,27,Alt2v1wTUCP,BN,E_Delta
East Delta,2,7/29/2012,0.121930624,0.310530536,1,0.330019788,0.726429958,0.000221185,0.052853658,23.10912993,0.246259283,30,29,Alt2v1wTUCP,BN,E_Delta
East Delta,2,8/12/2012,0.092661655,0.292028743,1,0.266639006,0.676560527,9.05E-05,0.053300388,23.46936301,0.247782582,32,31,Alt2v1wTUCP,BN,E_Delta
East Delta,2,8/26/2012,0.019352899,0.262014029,1,0.064206118,0.610368379,0.000103872,0.057049894,23.92436621,0.231680843,34,33,Alt2v1wTUCP,BN,E_Delta
East Delta,2,9/9/2012,0.198317299,0.360394263,1,0.486065832,0.864093682,0.005680749,0.058147515,22.31514972,0.237315046,36,35,Alt2v1wTUCP,BN,E_Delta
East Delta,2,9/23/2012,0.287118241,0.499459937,1,0.563966053,0.930500006,0.158313487,0.064156471,22.05639067,0.209065117,38,37,Alt2v1wTUCP,BN,E_Delta
East Delta,2,10/7/2012,0.260239536,0.399065196,1,0.627106551,0.962790691,0.000100326,0.070624427,21.70748836,0.205716512,40,39,Alt2v1wTUCP,BN,E_Delta
East Delta,2,10/21/2012,0.413769164,0.419865945,1,0.992003398,1,0.000156192,0.063764129,19.54729476,0.212059179,42,41,Alt2v1wTUCP,BN,E_Delta
East Delta,2,11/4/2012,0.506919132,0.506919132,1,1,1,0.107315683,0.064842779,17.0551995,0.21035332,44,43,Alt2v1wTUCP,BN,E_Delta
East Delta,2,11/18/2012,0.423347425,0.423347425,1,1,1,0.002772099,0.067302163,15.01853447,0.230458124,46,45,Alt2v1wTUCP,BN,E_Delta
Lower Sacramento River,3,7/15/2012,0.099816476,0.696146464,1,0.166648065,0.949529596,0.553224951,0.552874591,22.67142824,0.495995471,28,27,Alt2v1wTUCP,BN,SacR_low
Lower Sacramento River,3,7/29/2012,0.100837494,0.682493977,1,0.20606893,0.994118305,0.47890558,0.466910155,22.33785372,0.468461475,30,29,Alt2v1wTUCP,BN,SacR_low
Lower Sacramento River,3,8/12/2012,0.060710417,0.653459894,1,0.139954783,0.978246657,0.44410583,0.509655566,22.62430756,0.484556051,32,31,Alt2v1wTUCP,BN,SacR_low
Lower Sacramento River,3,8/26/2012,0.106146883,0.629237324,1,0.220009717,0.956503881,0.411637617,0.838944847,22.53588077,0.471427195,34,33,Alt2v1wTUCP,BN,SacR_low
Lower Sacramento River,3,9/9/2012,0.311628066,0.639390997,1,0.512132252,0.999809743,0.38649295,1.057017998,21.71858533,0.476962513,36,35,Alt2v1wTUCP,BN,SacR_low
Lower Sacramento River,3,9/23/2012,0.599038257,0.619636406,1,0.964413604,1,0.344918473,1.481772416,20.53012038,0.468590622,38,37,Alt2v1wTUCP,BN,SacR_low
Lower Sacramento River,3,10/7/2012,0.596988678,0.602708164,0.995498621,0.987608055,1,0.315018944,2.082323207,20.59160359,0.455155613,40,39,Alt2v1wTUCP,BN,SacR_low
Lower Sacramento River,3,10/21/2012,0.597402025,0.597402025,0.983283069,1,1,0.313490835,2.131581671,19.47771093,0.488122211,42,41,Alt2v1wTUCP,BN,SacR_low
Lower Sacramento River,3,11/4/2012,0.616628673,0.616628673,0.988228749,1,1,0.328110788,2.195472248,17.93169723,0.451283596,44,43,Alt2v1wTUCP,BN,SacR_low
Lower Sacramento River,3,11/18/2012,0.684001995,0.684001995,0.991501735,1,1,0.455720121,1.71003847,15.85774926,0.499181466,46,45,Alt2v1wTUCP,BN,SacR_low
Lower San Joaquin River,7,7/15/2012,0.01093282,0.255133548,1,0.014223919,0.404179558,0.050429022,0.279910943,24.23373108,0.336070193,28,27,Alt2v1wTUCP,BN,SJR_low
Lower San Joaquin River,7,7/29/2012,0.020735439,0.297437583,1,0.03191019,0.543313141,0.040888956,0.343037701,23.89399283,0.319539417,30,29,Alt2v1wTUCP,BN,SJR_low
Lower San Joaquin River,7,8/12/2012,0.007343111,0.248001708,1,0.015458914,0.42943975,0.032013553,0.356140391,24.14647213,0.329287993,32,31,Alt2v1wTUCP,BN,SJR_low
Lower San Joaquin River,7,8/26/2012,0.017992114,0.282617842,1,0.02995356,0.547208789,0.031605372,0.5043624,23.93652453,0.320315877,34,33,Alt2v1wTUCP,BN,SJR_low
Lower San Joaquin River,7,9/9/2012,0.061347822,0.410938295,1,0.107042028,0.918137411,0.020762914,0.619874406,22.93727316,0.325448849,36,35,Alt2v1wTUCP,BN,SJR_low
Lower San Joaquin River,7,9/23/2012,0.371074907,0.641506458,1,0.598703566,0.999859216,0.397680637,0.684523932,21.64083559,0.323015446,38,37,Alt2v1wTUCP,BN,SJR_low
Lower San Joaquin River,7,10/7/2012,0.337138559,0.423705702,1,0.74871144,0.999952571,0.015887142,0.849459022,21.54565527,0.315571534,40,39,Alt2v1wTUCP,BN,SJR_low
Lower San Joaquin River,7,10/21/2012,0.418141873,0.418141873,0.999955782,1,1,0.011515027,0.859129446,20.06653365,0.331795679,42,41,Alt2v1wTUCP,BN,SJR_low
Lower San Joaquin River,7,11/4/2012,0.598821887,0.598821887,0.999999841,1,1,0.299770286,0.893186177,18.27647898,0.310625023,44,43,Alt2v1wTUCP,BN,SJR_low
Lower San Joaquin River,7,11/18/2012,0.528505967,0.528505967,0.999993756,1,1,0.181858103,0.8788478,16.3483753,0.339106888,46,45,Alt2v1wTUCP,BN,SJR_low
NE Suisun,10,7/15/2012,0.250404032,0.645948625,0.651137796,0.389114857,0.999459088,0.996192281,5.638128021,22.09725648,0.48971213,28,27,Alt2v1wTUCP,BN,NE_SnBay
NE Suisun,10,7/29/2012,0.330344049,0.683043062,0.728089608,0.493365169,0.997126378,0.963531856,5.236701004,21.92999857,0.459372469,30,29,Alt2v1wTUCP,BN,NE_SnBay
NE Suisun,10,8/12/2012,0.36123639,0.650713972,0.75054048,0.580650279,0.999995977,0.863828182,5.110687687,21.8558198,0.478746608,32,31,Alt2v1wTUCP,BN,NE_SnBay
NE Suisun,10,8/26/2012,0.351928835,0.490479109,0.380081922,0.738944204,1,0.879177061,6.853066725,21.61720381,0.453130847,34,33,Alt2v1wTUCP,BN,NE_SnBay
NE Suisun,10,9/9/2012,0.316472529,0.326932598,0.087034622,0.972746896,1,0.836492476,7.520175695,20.86902227,0.463484122,36,35,Alt2v1wTUCP,BN,NE_SnBay
NE Suisun,10,9/23/2012,0.316616108,0.316616108,0.007645156,1,1,0.811176868,8.469241531,19.47131481,0.456469996,38,37,Alt2v1wTUCP,BN,NE_SnBay
NE Suisun,10,10/7/2012,0.292531831,0.292531831,0.00017468,1,1,0.689499998,10.01472614,19.45335096,0.453205971,40,39,Alt2v1wTUCP,BN,NE_SnBay
NE Suisun,10,10/21/2012,0.267278543,0.267278543,0,1,1,0.613637928,10.42717327,18.97537766,0.47638479,42,41,Alt2v1wTUCP,BN,NE_SnBay
NE Suisun,10,11/4/2012,0.284398316,0.284398316,0,1,1,0.66313266,10.69962534,17.84877694,0.440469994,44,43,Alt2v1wTUCP,BN,NE_SnBay
NE Suisun,10,11/18/2012,0.269314879,0.269314879,0.000377888,1,1,0.685443965,10.26898552,16.17093975,0.498224641,46,45,Alt2v1wTUCP,BN,NE_SnBay
NW Suisun,11,7/15/2012,0.139879407,0.328673543,0.101404326,0.641230951,0.999080386,0.982543687,8.085935089,21.01967559,0.497397479,28,27,Alt2v1wTUCP,BN,NW_SnBay
NW Suisun,11,7/29/2012,0.267878198,0.426860227,0.16881855,0.763804507,0.997993155,0.970300912,7.791700047,20.68287642,0.456906757,30,29,Alt2v1wTUCP,BN,NW_SnBay
NW Suisun,11,8/12/2012,0.323238517,0.535955891,0.444458904,0.778715001,0.999831573,0.940231817,7.538117769,20.83957542,0.474343664,32,31,Alt2v1wTUCP,BN,NW_SnBay
NW Suisun,11,8/26/2012,0.260439612,0.332503735,0.060527941,0.855993301,1,0.944385558,9.024519483,20.62000026,0.446253834,34,33,Alt2v1wTUCP,BN,NW_SnBay
NW Suisun,11,9/9/2012,0.304784242,0.316625135,0.008440254,0.984083294,1,0.89265126,9.764057063,19.65384353,0.443677154,36,35,Alt2v1wTUCP,BN,NW_SnBay
NW Suisun,11,9/23/2012,0.308832468,0.308832468,0.004901135,1,1,0.833677802,10.63777922,18.29115766,0.429920059,38,37,Alt2v1wTUCP,BN,NW_SnBay
NW Suisun,11,10/7/2012,0.292707254,0.292707254,0.000388761,1,1,0.73092867,11.78423314,18.43757779,0.40569635,40,39,Alt2v1wTUCP,BN,NW_SnBay
NW Suisun,11,10/21/2012,0.268096547,0.268096547,2.74E-06,1,1,0.672050764,12.23195571,17.70622302,0.472742798,42,41,Alt2v1wTUCP,BN,NW_SnBay
NW Suisun,11,11/4/2012,0.274766443,0.274766443,0,1,1,0.647592507,12.2621453,16.14649094,0.40643454,44,43,Alt2v1wTUCP,BN,NW_SnBay
NW Suisun,11,11/18/2012,0.268037145,0.268037145,0.000942237,1,1,0.692038608,12.13339237,14.2243201,0.491048941,46,45,Alt2v1wTUCP,BN,NW_SnBay
SE Suisun,9,7/15/2012,0.172119142,0.472843871,0.536935813,0.40263261,0.999986663,0.923414215,6.364303522,22.09611466,0.872268987,28,27,Alt2v1wTUCP,BN,SE_SnBay
SE Suisun,9,7/29/2012,0.231993729,0.506707111,0.59278004,0.513104063,0.999197291,0.857143964,5.89094238,21.9791628,0.811346642,30,29,Alt2v1wTUCP,BN,SE_SnBay
SE Suisun,9,8/12/2012,0.266694331,0.47528361,0.59727756,0.617443165,1,0.791415173,5.888801168,21.88117568,0.849147281,32,31,Alt2v1wTUCP,BN,SE_SnBay
SE Suisun,9,8/26/2012,0.245829126,0.342164103,0.361858867,0.740088365,1,0.785379188,7.721401011,21.74166896,0.802695558,34,33,Alt2v1wTUCP,BN,SE_SnBay
SE Suisun,9,9/9/2012,0.24688923,0.249841112,0.218277575,0.992395573,1,0.72647716,8.2974501,21.02217466,0.81015316,36,35,Alt2v1wTUCP,BN,SE_SnBay
SE Suisun,9,9/23/2012,0.216977313,0.216977313,0.103659745,1,1,0.661259465,9.3430645,19.66370916,0.784072281,38,37,Alt2v1wTUCP,BN,SE_SnBay
SE Suisun,9,10/7/2012,0.192248877,0.192248877,0.025446771,1,1,0.564852976,10.83478829,19.53472832,0.771508211,40,39,Alt2v1wTUCP,BN,SE_SnBay
SE Suisun,9,10/21/2012,0.158646926,0.158646926,0.021173042,1,1,0.47811139,11.2176353,19.14275931,0.835825232,42,41,Alt2v1wTUCP,BN,SE_SnBay
SE Suisun,9,11/4/2012,0.182696125,0.182696125,0.016780568,1,1,0.529863371,11.3076715,18.0540427,0.768560219,44,43,Alt2v1wTUCP,BN,SE_SnBay
SE Suisun,9,11/18/2012,0.172080441,0.172080441,0.038201031,1,1,0.626045116,10.97533252,16.4709215,0.866883108,46,45,Alt2v1wTUCP,BN,SE_SnBay
SW Suisun,8,7/15/2012,0.111575256,0.136528115,0.004845659,0.865852141,1,0.853280252,13.12027522,21.50337793,1.037134052,28,27,Alt2v1wTUCP,BN,SW_SnBay
SW Suisun,8,7/29/2012,0.148173055,0.167532536,0.012614814,0.910823691,0.999996291,0.808451134,12.6605969,21.39321995,0.892193044,30,29,Alt2v1wTUCP,BN,SW_SnBay
SW Suisun,8,8/12/2012,0.132993478,0.146963791,0.013466266,0.936602711,1,0.784850454,12.63264966,21.3426365,0.964053005,32,31,Alt2v1wTUCP,BN,SW_SnBay
SW Suisun,8,8/26/2012,0.153570469,0.166378166,3.14E-06,0.941089201,1,0.752224248,14.68796271,21.33652574,0.866798227,34,33,Alt2v1wTUCP,BN,SW_SnBay
SW Suisun,8,9/9/2012,0.156965884,0.157006765,0,0.999855109,1,0.726240411,15.02260119,20.61766641,0.893162952,36,35,Alt2v1wTUCP,BN,SW_SnBay
SW Suisun,8,9/23/2012,0.164590561,0.164590561,0,1,1,0.668410421,16.12063136,19.48256408,0.857150747,38,37,Alt2v1wTUCP,BN,SW_SnBay
SW Suisun,8,10/7/2012,0.160238934,0.160238934,0,1,1,0.560692138,17.39776145,19.17513845,0.829074747,40,39,Alt2v1wTUCP,BN,SW_SnBay
SW Suisun,8,10/21/2012,0.122586385,0.122586385,0,1,1,0.529185593,17.64137183,18.92994665,0.958681212,42,41,Alt2v1wTUCP,BN,SW_SnBay
SW Suisun,8,11/4/2012,0.14764206,0.14764206,0,1,1,0.513139141,17.46761227,17.75243352,0.838047666,44,43,Alt2v1wTUCP,BN,SW_SnBay
SW Suisun,8,11/18/2012,0.107038233,0.107038233,0,1,1,0.536315739,17.7174977,16.23216556,1.040940533,46,45,Alt2v1wTUCP,BN,SW_SnBay
Sacramento River,1,7/15/2012,0.201903393,0.433580998,1,0.602347483,0.988088752,0.01148432,0.045523171,21.88249274,0.586545708,28,27,Alt2v1wTUCP,BN,SacR
Sacramento River,1,7/29/2012,0.290070004,0.454230468,1,0.832660233,0.990704601,0.0496368,0.045085094,21.36434169,0.582501071,30,29,Alt2v1wTUCP,BN,SacR
Sacramento River,1,8/12/2012,0.227198453,0.411720041,1,0.757184461,0.988919669,0.003900888,0.045502739,21.5467448,0.58297911,32,31,Alt2v1wTUCP,BN,SacR
Sacramento River,1,8/26/2012,0.156411569,0.408507071,1,0.450475336,0.986609047,0.001934498,0.049176658,22.15213581,0.529072982,34,33,Alt2v1wTUCP,BN,SacR
Sacramento River,1,9/9/2012,0.358982092,0.419214104,1,0.949182178,0.997905185,0.012882045,0.049835104,20.74920958,0.538047031,36,35,Alt2v1wTUCP,BN,SacR
Sacramento River,1,9/23/2012,0.381677238,0.413652461,1,0.959282324,0.999728524,0.000423575,0.064291711,20.97798819,0.449220269,38,37,Alt2v1wTUCP,BN,SacR
Sacramento River,1,10/7/2012,0.406540652,0.413727605,1,0.986114639,1,0.000195613,0.0694698,20.54987366,0.448439915,40,39,Alt2v1wTUCP,BN,SacR
Sacramento River,1,10/21/2012,0.410931955,0.410931955,1,1,1,0.000203563,0.062991315,18.68236958,0.459612999,42,41,Alt2v1wTUCP,BN,SacR
Sacramento River,1,11/4/2012,0.412417328,0.412417328,1,1,1,0,0.063013152,16.31638035,0.47198646,44,43,Alt2v1wTUCP,BN,SacR
Sacramento River,1,11/18/2012,0.44156599,0.44156599,1,1,1,0.063281373,0.064051134,14.36440057,0.515034446,46,45,Alt2v1wTUCP,BN,SacR
South Delta,4,7/15/2012,0.009292054,0.102549317,1,0.013476139,0.181440229,0.133315033,0.1416284,25.07956946,0.277749638,28,27,Alt2v1wTUCP,BN,S_Delta
South Delta,4,7/29/2012,0.003032791,0.079965973,1,0.004615198,0.127233883,0.164066658,0.162616932,25.244857,0.265498498,30,29,Alt2v1wTUCP,BN,S_Delta
South Delta,4,8/12/2012,0.001485695,0.049356428,1,0.00304788,0.080056768,0.124461573,0.165296981,25.46106705,0.271725686,32,31,Alt2v1wTUCP,BN,S_Delta
South Delta,4,8/26/2012,0.001131034,0.042619062,1,0.002309826,0.070049305,0.112293313,0.183658953,25.70427559,0.262486049,34,33,Alt2v1wTUCP,BN,S_Delta
South Delta,4,9/9/2012,0.02270011,0.312622956,1,0.038145496,0.633355136,0.094783414,0.222922354,23.77227905,0.263028275,36,35,Alt2v1wTUCP,BN,S_Delta
South Delta,4,9/23/2012,0.140042884,0.522280628,1,0.193920405,0.838065771,0.256478782,0.249106999,22.93024841,0.22524839,38,37,Alt2v1wTUCP,BN,S_Delta
South Delta,4,10/7/2012,0.100183592,0.405749785,1,0.212657385,0.927819731,0.033670946,0.278936467,22.63757464,0.225914287,40,39,Alt2v1wTUCP,BN,S_Delta
South Delta,4,10/21/2012,0.409401725,0.424145091,1,0.970188556,0.999981258,0.020842675,0.298450613,20.22472261,0.236241513,42,41,Alt2v1wTUCP,BN,S_Delta
South Delta,4,11/4/2012,0.552575715,0.552575715,1,1,1,0.203892998,0.286764678,17.86773674,0.2323988,44,43,Alt2v1wTUCP,BN,S_Delta
South Delta,4,11/18/2012,0.465105324,0.465105324,1,1,1,0.069268971,0.305516079,15.7701232,0.269093647,46,45,Alt2v1wTUCP,BN,S_Delta
Suisun Marsh,5,7/15/2012,0.394848066,0.858524517,0.885239006,0.474899292,0.968462188,0.929612997,3.429434012,21.5830573,0.372189183,28,27,Alt2v1wTUCP,BN,SnMarsh
Suisun Marsh,5,7/29/2012,0.478780506,0.871911423,0.884449441,0.582580501,0.982827351,0.874814247,3.204637348,21.24704677,0.333687164,30,29,Alt2v1wTUCP,BN,SnMarsh
Suisun Marsh,5,8/12/2012,0.496595735,0.885233072,0.976375262,0.556254095,0.975396941,0.836468864,2.998756758,21.4446183,0.360878241,32,31,Alt2v1wTUCP,BN,SnMarsh
Suisun Marsh,5,8/26/2012,0.545774373,0.771406788,0.870379527,0.708301772,0.979076199,0.811607502,3.560213113,21.14646719,0.33004303,34,33,Alt2v1wTUCP,BN,SnMarsh
Suisun Marsh,5,9/9/2012,0.690775683,0.724949581,0.800565318,0.930503897,1,0.764454806,4.149947828,20.24396045,0.345627603,36,35,Alt2v1wTUCP,BN,SnMarsh
Suisun Marsh,5,9/23/2012,0.681937397,0.681938954,0.772274426,0.999998425,1,0.722344334,4.81294912,19.02395575,0.331569863,38,37,Alt2v1wTUCP,BN,SnMarsh
Suisun Marsh,5,10/7/2012,0.647652264,0.649652691,0.706021459,0.992457799,1,0.708722377,5.785494523,19.22698114,0.322262322,40,39,Alt2v1wTUCP,BN,SnMarsh
Suisun Marsh,5,10/21/2012,0.632351243,0.632351243,0.68359845,1,1,0.709729156,6.213649845,18.28411521,0.357564394,42,41,Alt2v1wTUCP,BN,SnMarsh
Suisun Marsh,5,11/4/2012,0.510287124,0.510287124,0.572661441,1,1,0.635268569,6.450189824,16.79502094,0.309445278,44,43,Alt2v1wTUCP,BN,SnMarsh
Suisun Marsh,5,11/18/2012,0.639764792,0.639764792,0.68813109,1,1,0.710208045,6.136564004,14.94739482,0.366673737,46,45,Alt2v1wTUCP,BN,SnMarsh
Yolo Bypass,0,7/15/2012,0.07568803,0.267926509,1,0.117364693,0.553043672,0.242102393,0.081302019,23.76663863,0.231963277,28,27,Alt2v1wTUCP,BN,Yolo
Yolo Bypass,0,7/29/2012,0.102600919,0.290145675,1,0.175733169,0.635046086,0.229187016,0.076238507,23.37982475,0.221522372,30,29,Alt2v1wTUCP,BN,Yolo
Yolo Bypass,0,8/12/2012,0.067777848,0.245041799,1,0.111072107,0.536553648,0.220962641,0.073686819,23.83043732,0.221130775,32,31,Alt2v1wTUCP,BN,Yolo
Yolo Bypass,0,8/26/2012,0.068631561,0.255485539,1,0.112453774,0.561728395,0.202563384,0.072382639,23.99686202,0.221378959,34,33,Alt2v1wTUCP,BN,Yolo
Yolo Bypass,0,9/9/2012,0.207585066,0.398088674,1,0.384990242,0.815318801,0.207975793,0.073582169,22.25638112,0.221812048,36,35,Alt2v1wTUCP,BN,Yolo
Yolo Bypass,0,9/23/2012,0.288748844,0.41811637,1,0.605281049,0.877427159,0.215288054,0.078773003,21.49902391,0.211302647,38,37,Alt2v1wTUCP,BN,Yolo
Yolo Bypass,0,10/7/2012,0.287934279,0.414201765,1,0.665967046,0.902773891,0.193376628,0.085622618,21.33551674,0.210073785,40,39,Alt2v1wTUCP,BN,Yolo
Yolo Bypass,0,10/21/2012,0.415019852,0.488907278,1,0.899823343,0.960013229,0.249681129,0.084873671,19.37278508,0.22069827,42,41,Alt2v1wTUCP,BN,Yolo
Yolo Bypass,0,11/4/2012,0.507058118,0.538963292,1,0.972413646,0.998276637,0.250979151,0.084255576,17.14917932,0.20583501,44,43,Alt2v1wTUCP,BN,Yolo
Yolo Bypass,0,11/18/2012,0.538218954,0.538220473,1,0.999998153,1,0.209807495,0.093953643,14.9832303,0.228727484,46,45,Alt2v1wTUCP,BN,Yolo
Confluence,6,7/15/2015,0.017651851,0.471828319,0.590669597,0.075013835,0.987688329,0.708438539,5.956432071,22.72971806,0.544662731,29,28,Alt2v1wTUCP,C,Confl
Confluence,6,7/29/2015,0.008669673,0.342823517,0.521121483,0.039793328,0.826518021,0.656190046,6.230750483,23.45362299,0.517947987,31,30,Alt2v1wTUCP,C,Confl
Confluence,6,8/12/2015,0.008186401,0.317577448,0.412674897,0.039960926,0.878709808,0.633083877,6.730730892,23.43699644,0.545056227,33,32,Alt2v1wTUCP,C,Confl
Confluence,6,8/26/2015,0.010381804,0.276715302,0.394720154,0.061076579,0.778988379,0.551654308,6.772825351,23.33547335,0.508299149,35,34,Alt2v1wTUCP,C,Confl
Confluence,6,9/9/2015,0.010705643,0.327724904,0.400190732,0.056949269,0.975514752,0.511321727,6.80047299,23.07522797,0.526596858,37,36,Alt2v1wTUCP,C,Confl
Confluence,6,9/23/2015,0.014200738,0.279764647,0.296939575,0.080218249,0.920973718,0.474157086,7.530673843,22.94332255,0.487780383,39,38,Alt2v1wTUCP,C,Confl
Confluence,6,10/7/2015,0.158793871,0.296944687,0.329529907,0.576995128,1,0.454793594,7.291167728,21.8932629,0.540255594,41,40,Alt2v1wTUCP,C,Confl
Confluence,6,10/21/2015,0.252880582,0.299679396,0.314300685,0.879394474,1,0.411260378,7.297317533,21.3783847,0.478681157,43,42,Alt2v1wTUCP,C,Confl
Confluence,6,11/4/2015,0.27628332,0.27628332,0.310841499,1,1,0.441985231,7.311938595,20.1513251,0.550204336,45,44,Alt2v1wTUCP,C,Confl
Confluence,6,11/18/2015,0.36314256,0.36314256,0.401900831,1,1,0.566239812,6.829519215,16.32134751,0.515072618,47,46,Alt2v1wTUCP,C,Confl
East Delta,2,7/15/2015,0.000464108,0.013621546,1,0.0022473,0.050710935,0.000402546,0.092537674,25.78893585,0.2033834,29,28,Alt2v1wTUCP,C,E_Delta
East Delta,2,7/29/2015,8.53E-05,0.002079204,1,0.000409375,0.009363605,0.000221675,0.090590028,25.92820989,0.196268532,31,30,Alt2v1wTUCP,C,E_Delta
East Delta,2,8/12/2015,1.99E-05,0.001778309,1,9.25E-05,0.007992782,9.10E-05,0.093445518,25.75134943,0.20301499,33,32,Alt2v1wTUCP,C,E_Delta
East Delta,2,8/26/2015,2.30E-05,0.001798651,1,0.000102791,0.008311644,0.000106329,0.092996449,25.77276237,0.191704905,35,34,Alt2v1wTUCP,C,E_Delta
East Delta,2,9/9/2015,0.000583745,0.048753902,1,0.002515656,0.135158187,0.00574195,0.094294889,25.10950552,0.201932011,37,36,Alt2v1wTUCP,C,E_Delta
East Delta,2,9/23/2015,0.000652581,0.181975933,1,0.002379769,0.393072049,0.162017486,0.095347477,24.25440044,0.193771899,39,38,Alt2v1wTUCP,C,E_Delta
East Delta,2,10/7/2015,0.005149945,0.356957174,1,0.022169677,0.862557394,0.000100416,0.097122499,23.24114953,0.212520583,41,40,Alt2v1wTUCP,C,E_Delta
East Delta,2,10/21/2015,0.054826047,0.379353242,1,0.181988074,0.909025022,0.000156803,0.10700211,22.91238547,0.188551163,43,42,Alt2v1wTUCP,C,E_Delta
East Delta,2,11/4/2015,0.473796415,0.505889035,1,0.940368217,1,0.106672428,0.114050506,20.35889131,0.216246481,45,44,Alt2v1wTUCP,C,E_Delta
East Delta,2,11/18/2015,0.423357268,0.423357268,1,1,1,0.002585691,0.100619708,14.31193665,0.201400249,47,46,Alt2v1wTUCP,C,E_Delta
Lower Sacramento River,3,7/15/2015,0.013027711,0.467542222,0.951069682,0.050198853,0.697547533,0.55324939,3.554425311,23.45340131,0.480469041,29,28,Alt2v1wTUCP,C,SacR_low
Lower Sacramento River,3,7/29/2015,0.004512401,0.233466911,0.946389712,0.031953785,0.4006074,0.478926431,3.627057638,24.07908327,0.461651867,31,30,Alt2v1wTUCP,C,SacR_low
Lower Sacramento River,3,8/12/2015,0.005527544,0.258461766,0.915011868,0.035423163,0.478069202,0.443980999,4.121983461,23.95510345,0.484198754,33,32,Alt2v1wTUCP,C,SacR_low
Lower Sacramento River,3,8/26/2015,0.008832681,0.239488275,0.927240794,0.042255653,0.440960706,0.41189274,4.042774404,23.97428562,0.453034657,35,34,Alt2v1wTUCP,C,SacR_low
Lower Sacramento River,3,9/9/2015,0.004788048,0.328661237,0.914077483,0.034888983,0.597982658,0.386582774,4.126483894,23.66981785,0.474726704,37,36,Alt2v1wTUCP,C,SacR_low
Lower Sacramento River,3,9/23/2015,0.007413334,0.379059964,0.87793332,0.042308598,0.709149046,0.344922369,4.323339961,23.40549523,0.446517843,39,38,Alt2v1wTUCP,C,SacR_low
Lower Sacramento River,3,10/7/2015,0.121389845,0.542146815,0.880629163,0.278924877,0.999791969,0.314929424,4.409379343,22.32220681,0.48650916,41,40,Alt2v1wTUCP,C,SacR_low
Lower Sacramento River,3,10/21/2015,0.254459049,0.561513505,0.885410185,0.508081156,0.999998362,0.313335916,4.384952328,21.79222109,0.431586254,43,42,Alt2v1wTUCP,C,SacR_low
Lower Sacramento River,3,11/4/2015,0.553639446,0.553652749,0.874888785,0.999917213,1,0.328554305,4.543933307,20.31637413,0.488600907,45,44,Alt2v1wTUCP,C,SacR_low
Lower Sacramento River,3,11/18/2015,0.667338716,0.667338716,0.918245444,1,1,0.458712786,3.965873799,16.12418274,0.454619858,47,46,Alt2v1wTUCP,C,SacR_low
Lower San Joaquin River,7,7/15/2015,0.003848704,0.197946936,0.999999952,0.005531248,0.357530095,0.051084917,1.018767088,24.40658805,0.329751349,29,28,Alt2v1wTUCP,C,SJR_low
Lower San Joaquin River,7,7/29/2015,0.000958384,0.061190136,0.999973915,0.001846121,0.093662325,0.040896383,1.07986828,24.99129292,0.315589642,31,30,Alt2v1wTUCP,C,SJR_low
Lower San Joaquin River,7,8/12/2015,0.000968115,0.07235006,0.999607865,0.002023817,0.12133994,0.03191637,1.157921449,24.82101592,0.330565239,33,32,Alt2v1wTUCP,C,SJR_low
